Custom Table Report,,,,,,,UNOFFICIAL RESULTS
State & Federal Primary and County General,,,,,,,
"August 6, 2026",,,,,,,Hamilton
,,STATISTICS,,,,,
,,Registered Voters - Total,Ballots Cast - Total,Ballots Cast - Republican,Ballots Cast - Democratic,Ballots Cast - General,
,REP Gary D. Behler,Write-in Totals,REP Brooke Weaver,George Ryan Love,Write-in Totals,REP Marc Gravitt,Write-in Totals
WOLFTEVER,810,77,639,440,11,800,74
WOODMORE,194,65,63,334,14,180,62
Collegedale Property Rights,0,0,0,0,0,0,0
Totals,"42,940","3,437","33,548","24,621",528,"42,770","3,363"
,"County School Board, District 3 District 3",,,,"County School Board, District 5 District 5",,"County School Board, District 6 District 6",,
,VOTE FOR 1,,,,VOTE FOR 1,,VOTE FOR 1,,
,8 of 8 Precincts Reporting,,,,11 of 11 Precincts Reporting,,9 of 9 Precincts Reporting,,
,REP Ashley R Dillon,DEM Ruth Walker,Sandy Pricer,Write-in Totals,DEM Thessela White,Write-in Totals,REP Cindy Fain,DEM Ben Connor,Write-in Totals
AIRPORT A,,,,,76,1,,,
AIRPORT B,,,,,204,4,,,
BONNY OAKS,,,,,568,14,,,
BRAINERD,,,,,490,20,,,
DALEWOOD,,,,,568,6,,,
DUPONT,368,391,125,2,,,,,
EASTGATE,,,,,516,8,,,
GANNS,751,350,197,2,,,,,
GLENWOOD,,,,,438,9,,,
HIXSON,264,305,83,1,,,,,
LAKE HILLS,,,,,353,9,,,
LAKESITE,225,94,61,0,,,,,
LUPTON CITY,,,,,,,283,520,4
MIDDLE VALLEY,307,167,75,0,,,,,
NORTH CHATTANOOGA A,,,,,,,128,385,2
NORTH CHATTANOOGA B,,,,,,,76,198,0
NORTHGATE,345,359,99,0,,,,,
NORTHSHORE,,,,,,,296,942,1
PLEASANT GROVE A,556,337,127,2,,,,,
RED BANK A,,,,,,,285,728,2
RED BANK B,,,,,,,396,472,3
RED BANK C,,,,,,,268,419,0
RIDGESIDE,,,,,137,6,,,
RIVERVIEW,,,,,,,173,515,1
STUART HEIGHTS,,,,,,,396,742,0
TYNER,,,,,435,32,,,
VALLEYBROOK,778,521,327,6,,,,,
WOODMORE,,,,,509,6,,,
,"County School Board, District 3 District 3",,,,"County School Board, District 5 District 5",,"County School Board, District 6 District 6",,
,VOTE FOR 1,,,,VOTE FOR 1,,VOTE FOR 1,,
,8 of 8 Precincts Reporting,,,,11 of 11 Precincts Reporting,,9 of 9 Precincts Reporting,,
,REP Ashley R Dillon,DEM Ruth Walker,Sandy Pricer,Write-in Totals,DEM Thessela White,Write-in Totals,REP Cindy Fain,DEM Ben Connor,Write-in Totals
Totals,"3,594","2,524","1,094",13,"4,294",115,"2,301","4,921",13
,"County School Board, District 8 District 8",,,"County School Board, District 9 District 9",,,Collegedale City Judge Collegedale,
,VOTE FOR 1,,,VOTE FOR 1,,,VOTE FOR 1,
,7 of 7 Precincts Reporting,,,6 of 6 Precincts Reporting,,,4 of 5 Precincts Reporting,
,REP Sabrina Daniel,DEM Katie Perkins,Write-in Totals,REP Gary Kuehn,DEM Jordan Hammond,Write-in Totals,"Curtis L. Bowe, III",Write-in Totals
APISON B,,,,,,,339,11
BIRCHWOOD,,,,442,105,6,,
BRAINERD HILLS,136,275,1,,,,,
COLLEGEDALE A,,,,,,,119,1
COLLEGEDALE B,,,,,,,264,1
CONCORD A,123,255,1,,,,,
CONCORD B,291,386,3,,,,,
EAST RIDGE A,407,560,3,,,,,
EAST RIDGE B,414,641,4,,,,,
EAST RIDGE C,156,193,1,,,,,
EAST RIDGE D,340,311,4,,,,,
HARRISON,,,,527,461,1,,
HARRISON BAY,,,,800,320,2,,
HUNTER,,,,674,347,9,,
MEADOWVIEW,,,,586,155,9,,
OOLTEWAH,,,,,,,189,2
WOLFTEVER,,,,616,535,3,,
Collegedale Property Rights,,,,,,,0,0
Totals,"1,867","2,621",17,"3,645","1,923",30,911,15
,Town of Lookout Mountain Commission Lookout Mountain,,,,,,
,VOTE FOR 5,,,,,,
,1 of 1 Precincts Reporting,,,,,,
,Jim Bentley,Karen Leavengood,Lindsey Parks,Jake Tallent,"John Charles Tugman, Jr.",William Valadez,Write-in Totals
LOOKOUT MOUNTAIN,453,476,451,370,453,309,36
Totals,453,476,451,370,453,309,36
,Town of Lookout Mountain School Board Lookout Mountain,,,,Red Bank City Judge Red Bank,,,
,VOTE FOR 3,,,,VOTE FOR 1,,,
,1 of 1 Precincts Reporting,,,,4 of 4 Precincts Reporting,,,
,Julie G Fisher,Karen Welborn,James T. Williams,Write-in Totals,Bryan Hoss,Meredith Mochel,Emily O'Donnell,Write-in Totals
LOOKOUT MOUNTAIN,493,506,519,8,,,,
RED BANK A,,,,,397,159,407,8
RED BANK B,,,,,408,128,290,6
RED BANK C,,,,,324,86,254,2
STUART HEIGHTS,,,,,2,0,0,0
Totals,493,506,519,8,"1,131",373,951,16
,Judge Kyle Hixson,,Judge Mary Wagner,,"Judge William Phillips, II",,Judge Steve Maroney,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace,Retain,Replace
AIRPORT A,41,27,44,23,35,28,30,33
AIRPORT B,148,90,164,75,158,80,154,82
ALTON PARK,157,202,187,174,180,173,158,198
APISON A,319,72,304,83,312,79,307,79
APISON B,322,110,329,105,321,105,321,102
AVONDALE,93,115,110,99,111,96,104,101
BIRCHWOOD,410,83,401,86,401,85,401,85
BONNY OAKS,248,299,289,272,300,250,256,288
BRAINERD,270,239,295,218,279,217,271,221
BRAINERD HILLS,180,163,191,151,183,159,188,150
BUSHTOWN,176,244,198,226,195,223,180,230
COLLEGEDALE A,208,86,202,94,210,84,197,93
COLLEGEDALE B,226,50,223,51,219,42,217,44
CONCORD A,197,136,209,128,197,135,194,130
CONCORD B,352,201,386,175,363,185,352,189
COURTHOUSE,89,105,96,100,90,99,85,100
DALEWOOD,227,265,239,256,256,235,232,257
DALLAS,710,214,702,222,693,228,683,228
DOWNTOWN,197,178,222,153,214,156,208,158
DUPONT,511,231,514,227,497,237,499,234
EAST BRAINERD A,469,182,473,179,472,167,453,184
EAST BRAINERD B,631,255,635,253,624,249,608,263
EAST CHATTANOOGA,161,193,186,169,192,161,179,174
EAST LAKE,109,119,122,105,116,112,116,110
EAST RIDGE A,531,291,545,284,537,280,529,286
EAST RIDGE B,553,340,592,305,569,318,555,329
EAST RIDGE C,177,120,194,109,184,115,180,118
EAST RIDGE D,408,183,412,175,400,184,396,185
EASTGATE,220,269,260,237,239,250,217,267
,Judge Kyle Hixson,,Judge Mary Wagner,,"Judge William Phillips, II",,Judge Steve Maroney,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace,Retain,Replace
EASTSIDE,255,280,284,257,273,255,261,264
FAIRMOUNT,607,193,589,207,580,202,575,205
FALLING WATER A,87,28,85,31,84,29,84,29
FALLING WATER B,261,69,243,82,245,80,236,85
FLAT TOP MOUNTAIN,152,31,146,36,146,34,146,33
GANNS,895,245,890,244,875,249,854,258
GLENWOOD,214,198,230,184,214,189,207,194
HARRISON,588,281,609,262,599,261,591,271
HARRISON BAY,794,203,812,195,787,205,769,217
HIXSON,365,199,368,189,362,191,361,192
HUNTER,655,252,668,244,661,244,654,247
HURRICANE CREEK,903,293,929,271,912,275,906,278
KINGSPOINT,188,212,210,191,202,199,185,211
LAKE HILLS,176,159,194,152,176,158,170,167
LAKESITE,270,72,269,75,265,74,268,69
LOOKOUT MOUNTAIN,420,56,414,60,416,58,409,61
LOOKOUT VALLEY,"1,043",291,"1,015",320,"1,028",299,"1,010",304
LUPTON CITY,402,290,410,277,396,284,393,284
MEADOWVIEW,554,113,550,120,559,112,553,117
MIDDLE VALLEY,371,120,365,125,364,121,360,126
MISSIONARY RIDGE,291,166,301,155,283,166,288,157
MOUNTAIN CREEK A,663,348,689,330,650,349,641,348
MOUNTAIN CREEK B,195,125,194,128,191,128,184,131
MOUNTAIN CREEK C,14,20,22,11,14,18,17,16
MOWBRAY A,103,26,98,30,101,27,95,31
MOWBRAY B,170,40,163,45,164,46,161,48
MURRAY HILLS,232,197,259,174,239,190,234,188
NORTH CHATTANOOGA A,204,205,217,191,197,198,190,205
NORTH CHATTANOOGA B,132,99,134,96,128,98,127,98
,Judge Kyle Hixson,,Judge Mary Wagner,,"Judge William Phillips, II",,Judge Steve Maroney,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace,Retain,Replace
NORTHGATE,477,198,482,196,467,188,460,193
NORTHSHORE,586,404,607,375,574,386,568,385
NORTHWOODS,631,321,622,333,602,344,608,335
OOLTEWAH,702,217,712,209,691,217,686,219
OOLTEWAH GEORGETOWN,368,92,370,98,369,95,364,98
OOLTEWAH RINGGOLD,867,284,877,275,872,269,866,271
PLEASANT GROVE A,678,207,676,207,670,206,658,212
PLEASANT GROVE B,48,20,45,22,51,17,51,17
POSSUM CREEK,795,180,781,191,780,186,781,182
RED BANK A,439,389,470,366,448,374,443,379
RED BANK B,423,272,435,266,411,278,414,269
RED BANK C,365,206,371,205,356,211,348,217
RIDGEDALE,229,362,277,323,256,336,240,347
RIDGESIDE,108,40,114,37,108,40,105,41
RIVERVIEW,310,208,323,194,298,199,289,206
SALE CREEK,466,130,459,137,457,134,450,138
SAVANNAH BAY,582,128,592,124,569,136,565,137
SEQUOYAH,518,118,510,126,522,111,513,118
SIGNAL MOUNTAIN A,552,177,543,190,546,182,533,186
SIGNAL MOUNTAIN B,983,310,986,320,974,308,964,308
SILVERDALE,183,92,188,89,191,86,176,95
SODDY DAISY A,668,152,655,161,665,144,652,157
SODDY DAISY B,542,147,538,147,531,155,517,164
SODDY DAISY C,425,68,415,75,412,74,406,75
ST ELMO,424,357,449,333,409,363,403,363
STUART HEIGHTS,606,323,600,321,580,326,565,336
SUMMIT,407,233,433,215,416,222,410,225
TYNER,329,206,343,192,341,187,336,190
VALLEYBROOK,"1,075",340,"1,070",337,"1,032",352,"1,038",354
,Judge Kyle Hixson,,Judge Mary Wagner,,"Judge William Phillips, II",,Judge Steve Maroney,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace,Retain,Replace
WALDEN,399,100,393,115,382,116,381,114
WESTVIEW A,247,106,255,94,252,97,251,99
WESTVIEW B,520,206,534,196,526,197,520,199
WOLFTEVER,688,329,682,327,690,319,671,333
WOODMORE,214,237,239,212,232,216,217,227
Collegedale Property Rights,0,0,0,0,0,0,0,0
Totals,"36,398","17,032","37,127","16,424","36,338","16,542","35,648","16,941"
,Judge Valerie Smith,,Judge Stacy Street,,Judge Steven Sword,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace
AIRPORT A,42,22,35,26,38,26
AIRPORT B,170,68,161,75,152,86
ALTON PARK,226,134,215,142,161,202
APISON A,304,80,311,75,305,82
APISON B,340,86,331,97,317,112
AVONDALE,133,74,118,92,108,97
BIRCHWOOD,394,93,398,87,393,90
BONNY OAKS,354,206,324,230,272,276
BRAINERD,318,181,318,182,276,222
BRAINERD HILLS,214,130,206,135,172,164
BUSHTOWN,244,176,221,203,185,224
COLLEGEDALE A,216,76,219,76,196,95
COLLEGEDALE B,225,37,225,37,220,42
CONCORD A,220,108,211,117,199,129
CONCORD B,400,150,384,160,357,191
COURTHOUSE,105,85,94,93,86,101
DALEWOOD,293,197,269,221,233,244
DALLAS,714,202,707,207,687,225
DOWNTOWN,241,125,225,144,205,164
DUPONT,528,204,525,210,497,234
EAST BRAINERD A,495,142,498,142,459,177
EAST BRAINERD B,661,220,649,232,610,258
EAST CHATTANOOGA,231,127,209,146,173,171
EAST LAKE,143,87,132,95,111,119
EAST RIDGE A,560,252,560,255,525,292
EAST RIDGE B,609,275,606,286,557,332
EAST RIDGE C,195,104,193,107,178,120
EAST RIDGE D,421,164,426,160,395,187
EASTGATE,300,187,279,210,230,258
EASTSIDE,309,219,303,223,264,262
,Judge Valerie Smith,,Judge Stacy Street,,Judge Steven Sword,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace
FAIRMOUNT,580,194,614,161,568,211
FALLING WATER A,85,29,90,24,82,29
FALLING WATER B,243,80,265,58,233,91
FLAT TOP MOUNTAIN,137,39,147,31,146,33
GANNS,884,228,906,215,865,253
GLENWOOD,253,157,249,160,220,186
HARRISON,621,236,620,244,588,272
HARRISON BAY,799,195,809,186,775,209
HIXSON,387,167,383,172,359,195
HUNTER,690,218,694,216,666,237
HURRICANE CREEK,942,247,936,249,884,299
KINGSPOINT,247,154,236,167,200,196
LAKE HILLS,210,134,201,142,176,161
LAKESITE,267,69,274,65,262,73
LOOKOUT MOUNTAIN,410,60,420,49,405,62
LOOKOUT VALLEY,"1,046",273,"1,055",259,"1,025",300
LUPTON CITY,450,228,435,243,399,282
MEADOWVIEW,564,108,558,115,560,108
MIDDLE VALLEY,364,125,371,117,359,118
MISSIONARY RIDGE,306,136,292,150,285,161
MOUNTAIN CREEK A,704,293,709,286,633,358
MOUNTAIN CREEK B,201,116,200,118,182,137
MOUNTAIN CREEK C,21,12,19,14,17,16
MOWBRAY A,101,25,101,27,101,29
MOWBRAY B,165,46,173,38,160,49
MURRAY HILLS,263,164,257,171,235,189
NORTH CHATTANOOGA A,238,161,223,178,198,196
NORTH CHATTANOOGA B,140,84,133,89,126,97
NORTHGATE,495,161,491,172,466,191
NORTHSHORE,632,324,638,324,563,393
,Judge Valerie Smith,,Judge Stacy Street,,Judge Steven Sword,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace
NORTHWOODS,652,293,649,295,599,344
OOLTEWAH,725,183,722,186,690,216
OOLTEWAH GEORGETOWN,372,88,364,98,369,93
OOLTEWAH RINGGOLD,902,240,894,244,853,285
PLEASANT GROVE A,679,197,695,187,666,210
PLEASANT GROVE B,53,15,51,16,46,21
POSSUM CREEK,790,180,794,173,786,185
RED BANK A,516,310,499,328,448,382
RED BANK B,445,240,456,235,404,289
RED BANK C,383,180,384,185,344,223
RIDGEDALE,301,283,301,287,237,354
RIDGESIDE,118,33,118,32,106,38
RIVERVIEW,333,166,331,166,297,198
SALE CREEK,447,142,459,133,448,145
SAVANNAH BAY,581,127,594,113,557,145
SEQUOYAH,517,119,514,116,515,115
SIGNAL MOUNTAIN A,557,171,576,151,529,191
SIGNAL MOUNTAIN B,982,297,998,283,944,330
SILVERDALE,196,75,195,80,188,88
SODDY DAISY A,661,145,658,152,654,156
SODDY DAISY B,536,147,539,143,533,149
SODDY DAISY C,410,70,427,57,408,77
ST ELMO,482,290,484,293,424,349
STUART HEIGHTS,611,287,632,270,572,333
SUMMIT,455,190,453,190,416,225
TYNER,382,151,364,167,335,191
VALLEYBROOK,"1,068",325,"1,094",299,"1,025",355
WALDEN,381,116,394,104,376,121
WESTVIEW A,266,83,257,88,245,102
WESTVIEW B,553,168,550,167,522,200
,Judge Valerie Smith,,Judge Stacy Street,,Judge Steven Sword,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,
,Retain,Replace,Retain,Replace,Retain,Replace
WOLFTEVER,725,282,726,278,670,331
WOODMORE,284,163,268,176,236,207
Collegedale Property Rights,0,0,0,0,0,0
Totals,"38,413","14,430","38,291","14,597","35,741","16,961"
